timestamp,other_position,natural_position,no_natural_position,final_position
1.7,0.03333333333333333,0.0,1.700000000000002,1
1.7333333333333334,0.03333333333333333,0.0,1.7333333333333354,1
1.7666666666666666,0.03333333333333333,0.0,1.7666666666666688,1
1.8,0.03333333333333333,0.0,1.8000000000000023,1
1.8333333333333333,0.03333333333333333,0.0,1.8333333333333357,1
1.8666666666666667,0.03333333333333333,0.0,1.8666666666666691,1
1.9,0.03333333333333333,0.0,1.9000000000000026,1
1.9333333333333333,0.03333333333333333,0.0,1.933333333333336,1
1.9666666666666666,0.03333333333333333,0.0,1.9666666666666694,1
2.0,0.03333333333333333,0.0,2.0000000000000027,1
2.033333333333333,0.03333333333333333,0.0,2.033333333333336,1
2.066666666666667,0.03333333333333333,0.0,2.066666666666669,1
2.1,0.03333333333333333,0.0,2.1000000000000023,1
2.1333333333333333,0.03333333333333333,0.0,2.1333333333333355,1
2.1666666666666665,0.03333333333333333,0.0,2.1666666666666687,1
2.2,0.03333333333333333,0.0,2.200000000000002,1
2.2333333333333334,0.03333333333333333,0.0,2.233333333333335,1
2.2666666666666666,0.03333333333333333,0.0,2.2666666666666684,1
2.3,0.03333333333333333,0.0,2.3000000000000016,1
2.3333333333333335,0.03333333333333333,0.0,2.333333333333335,1
2.3666666666666667,0.03333333333333333,0.0,2.366666666666668,1
2.4,0.03333333333333333,0.0,2.4000000000000012,1
2.433333333333333,0.03333333333333333,0.0,2.4333333333333345,1
2.466666666666667,0.03333333333333333,0.0,2.4666666666666677,1
2.5,0.03333333333333333,0.0,2.500000000000001,1
2.533333333333333,0.03333333333333333,0.0,2.533333333333334,1
2.566666666666667,0.03333333333333333,0.0,2.5666666666666673,1
2.6,0.03333333333333333,0.0,2.6000000000000005,1
2.6333333333333333,0.03333333333333333,0.0,2.6333333333333337,1
2.6666666666666665,0.03333333333333333,0.0,2.666666666666667,1
2.7,0.03333333333333333,0.0,2.7,1
2.7333333333333334,0.03333333333333333,0.0,2.7333333333333334,1
2.7666666666666666,0.03333333333333333,0.0,2.7666666666666666,1
2.8,0.03333333333333333,0.0,2.8,1
2.8333333333333335,0.03333333333333333,0.0,2.833333333333333,1
2.8666666666666667,0.03333333333333333,0.03333333333333333,2.833333333333333,0
2.9,0.03333333333333333,0.06666666666666667,2.833333333333333,0
2.933333333333333,0.03333333333333333,0.1,2.833333333333333,0
2.966666666666667,0.03333333333333333,0.13333333333333333,2.833333333333333,0
3.0,0.03333333333333333,0.16666666666666666,2.833333333333333,0
3.033333333333333,0.03333333333333333,0.19999999999999998,2.833333333333333,0
3.066666666666667,0.03333333333333333,0.19999999999999998,2.8666666666666663,1
3.1,0.03333333333333333,0.19999999999999998,2.8999999999999995,1
3.1333333333333333,0.03333333333333333,0.19999999999999998,2.9333333333333327,1
3.1666666666666665,0.03333333333333333,0.19999999999999998,2.966666666666666,1
3.2,0.03333333333333333,0.19999999999999998,2.999999999999999,1
3.2333333333333334,0.03333333333333333,0.19999999999999998,3.0333333333333323,1
3.2666666666666666,0.03333333333333333,0.19999999999999998,3.0666666666666655,1
3.3,0.03333333333333333,0.19999999999999998,3.0999999999999988,1
3.3333333333333335,0.03333333333333333,0.19999999999999998,3.133333333333332,1
3.3666666666666667,0.03333333333333333,0.19999999999999998,3.166666666666665,1
3.4,0.03333333333333333,0.19999999999999998,3.1999999999999984,1
3.433333333333333,0.03333333333333333,0.19999999999999998,3.2333333333333316,1
3.466666666666667,0.03333333333333333,0.2333333333333333,3.2333333333333316,0
3.5,0.03333333333333333,0.26666666666666666,3.2333333333333316,0
3.533333333333333,0.03333333333333333,0.3,3.2333333333333316,0
3.566666666666667,0.03333333333333333,0.3,3.266666666666665,1
3.6,0.03333333333333333,0.3,3.299999999999998,1
3.6333333333333333,0.03333333333333333,0.3,3.3333333333333313,1
3.6666666666666665,0.03333333333333333,0.3,3.3666666666666645,1
3.7,0.03333333333333333,0.3,3.3999999999999977,1
3.7333333333333334,0.03333333333333333,0.3,3.433333333333331,1
3.7666666666666666,0.03333333333333333,0.3,3.466666666666664,1
3.8,0.03333333333333333,0.3,3.4999999999999973,1
3.8333333333333335,0.03333333333333333,0.3,3.5333333333333306,1
3.8666666666666667,0.03333333333333333,0.3333333333333333,3.5333333333333306,0
3.9,0.03333333333333333,0.36666666666666664,3.5333333333333306,0
3.933333333333333,0.03333333333333333,0.39999999999999997,3.5333333333333306,0
3.966666666666667,0.03333333333333333,0.39999999999999997,3.5666666666666638,1
4.0,0.03333333333333333,0.4333333333333333,3.5666666666666638,0
4.033333333333333,0.03333333333333333,0.4666666666666666,3.5666666666666638,0
4.066666666666666,0.03333333333333333,0.4666666666666666,3.599999999999997,1
4.1,0.03333333333333333,0.4666666666666666,3.63333333333333,1
4.133333333333334,0.03333333333333333,0.4666666666666666,3.6666666666666634,1
4.166666666666667,0.03333333333333333,0.4666666666666666,3.6999999999999966,1
4.2,0.03333333333333333,0.4666666666666666,3.73333333333333,1
4.233333333333333,0.03333333333333333,0.4666666666666666,3.766666666666663,1
4.266666666666667,0.03333333333333333,0.4666666666666666,3.7999999999999963,1
4.3,0.03333333333333333,0.4666666666666666,3.8333333333333295,1
4.333333333333333,0.06666666666666667,0.4666666666666666,3.8333333333333295,-1
4.366666666666666,0.1,0.4666666666666666,3.8333333333333295,-1
4.4,0.1,0.4666666666666666,3.8666666666666627,1
4.433333333333334,0.1,0.4666666666666666,3.899999999999996,1
4.466666666666667,0.1,0.4666666666666666,3.933333333333329,1
4.5,0.1,0.4666666666666666,3.9666666666666623,1
4.533333333333333,0.1,0.4666666666666666,3.9999999999999956,1
4.566666666666666,0.1,0.4666666666666666,4.033333333333329,1
4.6,0.1,0.4666666666666666,4.066666666666662,1
4.633333333333334,0.1,0.4666666666666666,4.099999999999995,1
4.666666666666667,0.1,0.4666666666666666,4.133333333333328,1
4.7,0.1,0.4666666666666666,4.166666666666662,1
4.733333333333333,0.1,0.49999999999999994,4.166666666666662,0
4.766666666666667,0.1,0.49999999999999994,4.199999999999995,1
4.8,0.1,0.5333333333333333,4.199999999999995,0
4.833333333333333,0.1,0.5333333333333333,4.233333333333328,1
4.866666666666666,0.1,0.5333333333333333,4.266666666666661,1
4.9,0.1,0.5333333333333333,4.2999999999999945,1
4.933333333333334,0.1,0.5333333333333333,4.333333333333328,1
4.966666666666667,0.1,0.5333333333333333,4.366666666666661,1
5.0,0.1,0.5333333333333333,4.399999999999994,1
5.033333333333333,0.1,0.5333333333333333,4.433333333333327,1
5.066666666666666,0.1,0.5333333333333333,4.466666666666661,1
5.1,0.1,0.5333333333333333,4.499999999999994,1
5.133333333333334,0.1,0.5333333333333333,4.533333333333327,1
5.166666666666667,0.1,0.5333333333333333,4.56666666666666,1
5.2,0.1,0.5333333333333333,4.599999999999993,1
5.233333333333333,0.1,0.5333333333333333,4.633333333333327,1
5.266666666666667,0.1,0.5333333333333333,4.66666666666666,1
5.3,0.1,0.5333333333333333,4.699999999999993,1
5.333333333333333,0.1,0.5333333333333333,4.733333333333326,1
5.366666666666666,0.1,0.5333333333333333,4.7666666666666595,1
5.4,0.1,0.5666666666666667,4.7666666666666595,0
5.433333333333334,0.1,0.5666666666666667,4.799999999999993,1
5.466666666666667,0.1,0.5666666666666667,4.833333333333326,1
5.5,0.1,0.5666666666666667,4.866666666666659,1
5.533333333333333,0.1,0.5666666666666667,4.899999999999992,1
5.566666666666666,0.1,0.5666666666666667,4.933333333333326,1
5.6,0.1,0.5666666666666667,4.966666666666659,1
5.633333333333334,0.1,0.5666666666666667,4.999999999999992,1
5.666666666666667,0.1,0.5666666666666667,5.033333333333325,1
5.7,0.1,0.5666666666666667,5.066666666666658,1
5.733333333333333,0.1,0.5666666666666667,5.099999999999992,1
5.766666666666667,0.1,0.5666666666666667,5.133333333333325,1
5.8,0.1,0.5666666666666667,5.166666666666658,1
5.833333333333333,0.1,0.5666666666666667,5.199999999999991,1
5.866666666666666,0.1,0.5666666666666667,5.2333333333333245,1
5.9,0.1,0.5666666666666667,5.266666666666658,1
5.933333333333334,0.1,0.5666666666666667,5.299999999999991,1
5.966666666666667,0.1,0.5666666666666667,5.333333333333324,1
6.0,0.1,0.5666666666666667,5.366666666666657,1
6.033333333333333,0.1,0.5666666666666667,5.399999999999991,1
6.066666666666666,0.1,0.5666666666666667,5.433333333333324,1
6.1,0.1,0.5666666666666667,5.466666666666657,1
6.133333333333334,0.1,0.5666666666666667,5.49999999999999,1
6.166666666666667,0.1,0.5666666666666667,5.5333333333333234,1
6.2,0.1,0.5666666666666667,5.566666666666657,1
6.233333333333333,0.1,0.5666666666666667,5.59999999999999,1
6.266666666666667,0.1,0.5666666666666667,5.633333333333323,1
6.3,0.1,0.5666666666666667,5.666666666666656,1
6.333333333333333,0.1,0.5666666666666667,5.6999999999999895,1
6.366666666666666,0.1,0.5666666666666667,5.733333333333323,1
6.4,0.1,0.5666666666666667,5.766666666666656,1
6.433333333333334,0.1,0.5666666666666667,5.799999999999989,1
6.466666666666667,0.1,0.5666666666666667,5.833333333333322,1
6.5,0.1,0.5666666666666667,5.866666666666656,1
6.533333333333333,0.1,0.5666666666666667,5.899999999999989,1
6.566666666666666,0.1,0.5666666666666667,5.933333333333322,1
6.6,0.1,0.5666666666666667,5.966666666666655,1
6.633333333333334,0.1,0.5666666666666667,5.9999999999999885,1
6.666666666666667,0.1,0.5666666666666667,6.033333333333322,1
6.7,0.1,0.5666666666666667,6.066666666666655,1
6.733333333333333,0.1,0.5666666666666667,6.099999999999988,1
6.766666666666667,0.1,0.5666666666666667,6.133333333333321,1
6.8,0.1,0.5666666666666667,6.1666666666666545,1
6.833333333333333,0.1,0.5666666666666667,6.199999999999988,1
6.866666666666666,0.1,0.5666666666666667,6.233333333333321,1
6.9,0.1,0.5666666666666667,6.266666666666654,1
6.933333333333334,0.1,0.5666666666666667,6.299999999999987,1
6.966666666666667,0.1,0.5666666666666667,6.333333333333321,1
7.0,0.1,0.5666666666666667,6.366666666666654,1
7.033333333333333,0.1,0.5666666666666667,6.399999999999987,1
7.066666666666666,0.1,0.5666666666666667,6.43333333333332,1
7.1,0.1,0.5666666666666667,6.4666666666666535,1
7.133333333333334,0.1,0.5666666666666667,6.499999999999987,1
7.166666666666667,0.1,0.5666666666666667,6.53333333333332,1
7.2,0.1,0.5666666666666667,6.566666666666653,1
7.233333333333333,0.1,0.5666666666666667,6.599999999999986,1
7.266666666666667,0.1,0.5666666666666667,6.6333333333333195,1
7.3,0.1,0.5666666666666667,6.666666666666653,1
7.333333333333333,0.1,0.5666666666666667,6.699999999999986,1
7.366666666666666,0.1,0.5666666666666667,6.733333333333319,1
7.4,0.1,0.5666666666666667,6.766666666666652,1
7.433333333333334,0.1,0.5666666666666667,6.799999999999986,1
7.466666666666667,0.1,0.5666666666666667,6.833333333333319,1
7.5,0.1,0.5666666666666667,6.866666666666652,1
7.533333333333333,0.1,0.5666666666666667,6.899999999999985,1
7.566666666666666,0.1,0.5666666666666667,6.9333333333333185,1
7.6,0.1,0.5666666666666667,6.966666666666652,1
7.633333333333334,0.1,0.5666666666666667,6.999999999999985,1
7.666666666666667,0.1,0.5666666666666667,7.033333333333318,1
7.7,0.1,0.5666666666666667,7.066666666666651,1
7.733333333333333,0.1,0.5666666666666667,7.0999999999999845,1
7.766666666666667,0.1,0.5666666666666667,7.133333333333318,1
7.8,0.1,0.5666666666666667,7.166666666666651,1
7.833333333333333,0.1,0.5666666666666667,7.199999999999984,1
7.866666666666666,0.1,0.5666666666666667,7.233333333333317,1
7.9,0.1,0.5666666666666667,7.266666666666651,1
7.933333333333334,0.1,0.5666666666666667,7.299999999999984,1
7.966666666666667,0.1,0.5666666666666667,7.333333333333317,1
8.0,0.1,0.5666666666666667,7.36666666666665,1
8.033333333333333,0.1,0.5666666666666667,7.3999999999999835,1
8.066666666666666,0.1,0.5666666666666667,7.433333333333317,1
8.1,0.1,0.5666666666666667,7.46666666666665,1
8.133333333333333,0.1,0.5666666666666667,7.499999999999983,1
8.166666666666666,0.1,0.5666666666666667,7.533333333333316,1
8.2,0.1,0.5666666666666667,7.5666666666666496,1
8.233333333333333,0.1,0.5666666666666667,7.599999999999983,1
8.266666666666667,0.1,0.5666666666666667,7.633333333333316,1
8.3,0.1,0.5666666666666667,7.666666666666649,1
8.333333333333334,0.1,0.5666666666666667,7.699999999999982,1
8.366666666666667,0.1,0.5666666666666667,7.733333333333316,1
8.4,0.1,0.5666666666666667,7.766666666666649,1
8.433333333333334,0.13333333333333333,0.5666666666666667,7.766666666666649,-1
8.466666666666667,0.13333333333333333,0.5666666666666667,7.799999999999982,1
8.5,0.13333333333333333,0.5666666666666667,7.833333333333315,1
8.533333333333333,0.13333333333333333,0.5666666666666667,7.8666666666666485,1
8.566666666666666,0.13333333333333333,0.6,7.8666666666666485,0
8.6,0.13333333333333333,0.6,7.899999999999982,1
8.633333333333333,0.13333333333333333,0.6,7.933333333333315,1
8.666666666666666,0.13333333333333333,0.6333333333333333,7.933333333333315,0
8.7,0.13333333333333333,0.6666666666666666,7.933333333333315,0
8.733333333333333,0.13333333333333333,0.7,7.933333333333315,0
8.766666666666667,0.13333333333333333,0.7333333333333333,7.933333333333315,0
8.8,0.13333333333333333,0.7333333333333333,7.966666666666648,1
8.833333333333334,0.13333333333333333,0.7333333333333333,7.999999999999981,1
8.866666666666667,0.13333333333333333,0.7333333333333333,8.033333333333315,1
8.9,0.13333333333333333,0.7333333333333333,8.066666666666649,1
8.933333333333334,0.13333333333333333,0.7333333333333333,8.099999999999982,1
8.966666666666667,0.13333333333333333,0.7333333333333333,8.133333333333315,1
9.0,0.13333333333333333,0.7333333333333333,8.166666666666648,1
9.033333333333333,0.13333333333333333,0.7333333333333333,8.199999999999982,1
9.066666666666666,0.13333333333333333,0.7333333333333333,8.233333333333315,1
9.1,0.13333333333333333,0.7333333333333333,8.266666666666648,1
9.133333333333333,0.13333333333333333,0.7333333333333333,8.299999999999981,1
9.166666666666666,0.13333333333333333,0.7333333333333333,8.333333333333314,1
9.2,0.13333333333333333,0.7333333333333333,8.366666666666648,1
9.233333333333333,0.13333333333333333,0.7333333333333333,8.39999999999998,1
9.266666666666667,0.13333333333333333,0.7333333333333333,8.433333333333314,1
9.3,0.13333333333333333,0.7333333333333333,8.466666666666647,1
9.333333333333334,0.13333333333333333,0.7333333333333333,8.49999999999998,1
9.366666666666667,0.13333333333333333,0.7333333333333333,8.533333333333314,1
9.4,0.13333333333333333,0.7333333333333333,8.566666666666647,1
9.433333333333334,0.13333333333333333,0.7333333333333333,8.59999999999998,1
9.466666666666667,0.13333333333333333,0.7333333333333333,8.633333333333313,1
9.5,0.13333333333333333,0.7333333333333333,8.666666666666647,1
9.533333333333333,0.13333333333333333,0.7333333333333333,8.69999999999998,1
9.566666666666666,0.13333333333333333,0.7333333333333333,8.733333333333313,1
9.6,0.13333333333333333,0.7333333333333333,8.766666666666646,1
9.633333333333333,0.13333333333333333,0.7333333333333333,8.79999999999998,1
9.666666666666666,0.13333333333333333,0.7333333333333333,8.833333333333313,1
9.7,0.13333333333333333,0.7333333333333333,8.866666666666646,1
9.733333333333333,0.13333333333333333,0.7333333333333333,8.899999999999979,1
9.766666666666667,0.13333333333333333,0.7333333333333333,8.933333333333312,1
9.8,0.13333333333333333,0.7333333333333333,8.966666666666645,1
9.833333333333334,0.13333333333333333,0.7333333333333333,8.999999999999979,1
9.866666666666667,0.13333333333333333,0.7333333333333333,9.033333333333312,1
9.9,0.13333333333333333,0.7333333333333333,9.066666666666645,1
9.933333333333334,0.13333333333333333,0.7333333333333333,9.099999999999978,1
9.966666666666667,0.13333333333333333,0.7333333333333333,9.133333333333312,1
10.0,0.13333333333333333,0.7333333333333333,9.166666666666645,1
10.033333333333333,0.13333333333333333,0.7333333333333333,9.199999999999978,1
10.066666666666666,0.13333333333333333,0.7333333333333333,9.233333333333311,1
10.1,0.13333333333333333,0.7333333333333333,9.266666666666644,1
10.133333333333333,0.13333333333333333,0.7333333333333333,9.299999999999978,1
10.166666666666666,0.13333333333333333,0.7333333333333333,9.33333333333331,1
10.2,0.13333333333333333,0.7666666666666666,9.33333333333331,0
10.233333333333333,0.13333333333333333,0.7666666666666666,9.366666666666644,1
10.266666666666667,0.13333333333333333,0.7666666666666666,9.399999999999977,1
10.3,0.13333333333333333,0.7666666666666666,9.43333333333331,1
10.333333333333334,0.13333333333333333,0.7999999999999999,9.43333333333331,0
10.366666666666667,0.13333333333333333,0.8333333333333333,9.43333333333331,0
10.4,0.13333333333333333,0.8333333333333333,9.466666666666644,1
10.433333333333334,0.13333333333333333,0.8333333333333333,9.499999999999977,1
10.466666666666667,0.13333333333333333,0.8333333333333333,9.53333333333331,1
10.5,0.13333333333333333,0.8333333333333333,9.566666666666643,1
10.533333333333333,0.13333333333333333,0.8333333333333333,9.599999999999977,1
10.566666666666666,0.13333333333333333,0.8333333333333333,9.63333333333331,1
10.6,0.13333333333333333,0.8333333333333333,9.666666666666643,1
10.633333333333333,0.13333333333333333,0.8333333333333333,9.699999999999976,1
10.666666666666666,0.13333333333333333,0.8333333333333333,9.73333333333331,1
10.7,0.13333333333333333,0.8333333333333333,9.766666666666643,1
10.733333333333333,0.13333333333333333,0.8333333333333333,9.799999999999976,1
10.766666666666667,0.13333333333333333,0.8333333333333333,9.833333333333309,1
10.8,0.13333333333333333,0.8333333333333333,9.866666666666642,1
10.833333333333334,0.13333333333333333,0.8333333333333333,9.899999999999975,1
10.866666666666667,0.13333333333333333,0.8666666666666666,9.899999999999975,0
10.9,0.16666666666666666,0.8666666666666666,9.899999999999975,-1
10.933333333333334,0.16666666666666666,0.8666666666666666,9.933333333333309,1
10.966666666666667,0.16666666666666666,0.8666666666666666,9.966666666666642,1
11.0,0.16666666666666666,0.8999999999999999,9.966666666666642,0
11.033333333333333,0.16666666666666666,0.8999999999999999,9.999999999999975,1
11.066666666666666,0.16666666666666666,0.8999999999999999,10.033333333333308,1
11.1,0.16666666666666666,0.9333333333333332,10.033333333333308,0
11.133333333333333,0.16666666666666666,0.9666666666666666,10.033333333333308,0
11.166666666666666,0.16666666666666666,0.9999999999999999,10.033333333333308,0
11.2,0.16666666666666666,0.9999999999999999,10.066666666666642,1
11.233333333333333,0.16666666666666666,0.9999999999999999,10.099999999999975,1
11.266666666666667,0.16666666666666666,0.9999999999999999,10.133333333333308,1
11.3,0.16666666666666666,0.9999999999999999,10.166666666666641,1
11.333333333333334,0.16666666666666666,0.9999999999999999,10.199999999999974,1
11.366666666666667,0.16666666666666666,0.9999999999999999,10.233333333333308,1
11.4,0.16666666666666666,0.9999999999999999,10.26666666666664,1
11.433333333333334,0.16666666666666666,0.9999999999999999,10.299999999999974,1
11.466666666666667,0.16666666666666666,0.9999999999999999,10.333333333333307,1
11.5,0.16666666666666666,0.9999999999999999,10.36666666666664,1
11.533333333333333,0.16666666666666666,1.0333333333333332,10.36666666666664,0
11.566666666666666,0.16666666666666666,1.0666666666666667,10.36666666666664,0
11.6,0.16666666666666666,1.1,10.36666666666664,0
11.633333333333333,0.16666666666666666,1.1333333333333335,10.36666666666664,0
11.666666666666666,0.16666666666666666,1.166666666666667,10.36666666666664,0
11.7,0.16666666666666666,1.2000000000000004,10.36666666666664,0
11.733333333333333,0.16666666666666666,1.2333333333333338,10.36666666666664,0
11.766666666666667,0.16666666666666666,1.2666666666666673,10.36666666666664,0
11.8,0.16666666666666666,1.2666666666666673,10.399999999999974,1
11.833333333333334,0.16666666666666666,1.2666666666666673,10.433333333333307,1
11.866666666666667,0.16666666666666666,1.3000000000000007,10.433333333333307,0
11.9,0.16666666666666666,1.3333333333333341,10.433333333333307,0
11.933333333333334,0.16666666666666666,1.3333333333333341,10.46666666666664,1
11.966666666666667,0.16666666666666666,1.3666666666666676,10.46666666666664,0
12.0,0.16666666666666666,1.400000000000001,10.46666666666664,0
12.033333333333333,0.16666666666666666,1.4333333333333345,10.46666666666664,0
12.066666666666666,0.16666666666666666,1.4333333333333345,10.499999999999973,1
12.1,0.16666666666666666,1.4333333333333345,10.533333333333307,1
12.133333333333333,0.16666666666666666,1.4333333333333345,10.56666666666664,1
12.166666666666666,0.16666666666666666,1.4333333333333345,10.599999999999973,1
12.2,0.16666666666666666,1.4333333333333345,10.633333333333306,1
12.233333333333333,0.16666666666666666,1.4333333333333345,10.66666666666664,1
12.266666666666667,0.16666666666666666,1.4333333333333345,10.699999999999973,1
12.3,0.16666666666666666,1.4333333333333345,10.733333333333306,1
12.333333333333334,0.16666666666666666,1.4333333333333345,10.766666666666639,1
12.366666666666667,0.16666666666666666,1.4333333333333345,10.799999999999972,1
12.4,0.19999999999999998,1.4333333333333345,10.799999999999972,-1
12.433333333333334,0.2333333333333333,1.4333333333333345,10.799999999999972,-1
12.466666666666667,0.2333333333333333,1.4333333333333345,10.833333333333306,1
12.5,0.2333333333333333,1.466666666666668,10.833333333333306,0
12.533333333333333,0.2333333333333333,1.5000000000000013,10.833333333333306,0
12.566666666666666,0.2333333333333333,1.5333333333333348,10.833333333333306,0
12.6,0.2333333333333333,1.5666666666666682,10.833333333333306,0
12.633333333333333,0.2333333333333333,1.6000000000000016,10.833333333333306,0
12.666666666666666,0.2333333333333333,1.6000000000000016,10.866666666666639,1
12.7,0.2333333333333333,1.6000000000000016,10.899999999999972,1
12.733333333333333,0.2333333333333333,1.6000000000000016,10.933333333333305,1
12.766666666666667,0.2333333333333333,1.6000000000000016,10.966666666666638,1
12.8,0.2333333333333333,1.633333333333335,10.966666666666638,0
12.833333333333334,0.2333333333333333,1.633333333333335,10.999999999999972,1
12.866666666666667,0.2333333333333333,1.6666666666666685,10.999999999999972,0
12.9,0.2333333333333333,1.700000000000002,10.999999999999972,0
12.933333333333334,0.2333333333333333,1.700000000000002,11.033333333333305,1
12.966666666666667,0.2333333333333333,1.700000000000002,11.066666666666638,1
13.0,0.2333333333333333,1.700000000000002,11.099999999999971,1
13.033333333333333,0.2333333333333333,1.700000000000002,11.133333333333304,1
13.066666666666666,0.2333333333333333,1.700000000000002,11.166666666666638,1
13.1,0.2333333333333333,1.700000000000002,11.19999999999997,1
13.133333333333333,0.2333333333333333,1.700000000000002,11.233333333333304,1
13.166666666666666,0.2333333333333333,1.700000000000002,11.266666666666637,1
13.2,0.2333333333333333,1.700000000000002,11.29999999999997,1
13.233333333333333,0.2333333333333333,1.700000000000002,11.333333333333304,1
13.266666666666667,0.2333333333333333,1.700000000000002,11.366666666666637,1
13.3,0.2333333333333333,1.700000000000002,11.39999999999997,1
13.333333333333334,0.2333333333333333,1.700000000000002,11.433333333333303,1
13.366666666666667,0.2333333333333333,1.700000000000002,11.466666666666637,1
13.4,0.26666666666666666,1.700000000000002,11.466666666666637,-1
13.433333333333334,0.3,1.700000000000002,11.466666666666637,-1
13.466666666666667,0.3333333333333333,1.700000000000002,11.466666666666637,-1
13.5,0.36666666666666664,1.700000000000002,11.466666666666637,-1
13.533333333333333,0.36666666666666664,1.700000000000002,11.49999999999997,1
13.566666666666666,0.36666666666666664,1.700000000000002,11.533333333333303,1
13.6,0.36666666666666664,1.7333333333333354,11.533333333333303,0
13.633333333333333,0.36666666666666664,1.7666666666666688,11.533333333333303,0
13.666666666666666,0.36666666666666664,1.7666666666666688,11.566666666666636,1
13.7,0.36666666666666664,1.7666666666666688,11.59999999999997,1
13.733333333333333,0.36666666666666664,1.7666666666666688,11.633333333333303,1
13.766666666666667,0.36666666666666664,1.8000000000000023,11.633333333333303,0
13.8,0.36666666666666664,1.8333333333333357,11.633333333333303,0
13.833333333333334,0.36666666666666664,1.8666666666666691,11.633333333333303,0
13.866666666666667,0.36666666666666664,1.8666666666666691,11.666666666666636,1
13.9,0.36666666666666664,1.8666666666666691,11.699999999999969,1
13.933333333333334,0.36666666666666664,1.8666666666666691,11.733333333333302,1
13.966666666666667,0.36666666666666664,1.8666666666666691,11.766666666666636,1
14.0,0.36666666666666664,1.8666666666666691,11.799999999999969,1
14.033333333333333,0.36666666666666664,1.8666666666666691,11.833333333333302,1
14.066666666666666,0.36666666666666664,1.8666666666666691,11.866666666666635,1
14.1,0.36666666666666664,1.8666666666666691,11.899999999999968,1
14.133333333333333,0.36666666666666664,1.8666666666666691,11.933333333333302,1
14.166666666666666,0.36666666666666664,1.8666666666666691,11.966666666666635,1
14.2,0.36666666666666664,1.9000000000000026,11.966666666666635,0
14.233333333333333,0.36666666666666664,1.933333333333336,11.966666666666635,0
14.266666666666667,0.36666666666666664,1.933333333333336,11.999999999999968,1
14.3,0.36666666666666664,1.933333333333336,12.033333333333301,1
14.333333333333334,0.36666666666666664,1.933333333333336,12.066666666666634,1
